,0,1,2,3,4,5,6,7,output
3334,usual,critical,foster,2,critical,0,slightly_prob,priority,0
2806,usual,critical,complete,more,critical,1,problematic,priority,0
5068,pretentious,proper,foster,2,critical,1,nonprob,priority,0
12432,great_pret,very_crit,completed,3,convenient,1,slightly_prob,recommended,0
6130,pretentious,improper,complete,2,less_conv,1,nonprob,priority,0
790,usual,proper,foster,3,less_conv,1,problematic,priority,0
11022,great_pret,improper,foster,1,convenient,0,problematic,recommended,0
11727,great_pret,critical,incomplete,2,convenient,1,nonprob,recommended,0
5818,pretentious,less_proper,incomplete,more,critical,0,slightly_prob,priority,0
5968,pretentious,less_proper,foster,3,less_conv,1,nonprob,priority,0
11565,great_pret,critical,completed,3,convenient,1,nonprob,recommended,0
6015,pretentious,less_proper,foster,more,less_conv,0,slightly_prob,recommended,0
10911,great_pret,improper,incomplete,3,convenient,0,slightly_prob,recommended,0
6052,pretentious,improper,complete,1,convenient,0,slightly_prob,priority,0
8691,great_pret,proper,complete,1,critical,1,problematic,recommended,0
6618,pretentious,improper,incomplete,3,less_conv,1,slightly_prob,recommended,0
6861,pretentious,improper,foster,more,convenient,0,slightly_prob,recommended,0
3456,usual,very_crit,complete,1,convenient,0,nonprob,recommended,0
7867,pretentious,very_crit,complete,2,critical,0,nonprob,priority,0
6763,pretentious,improper,foster,2,convenient,1,slightly_prob,priority,0
3783,usual,very_crit,completed,3,convenient,0,slightly_prob,recommended,0
10144,great_pret,less_proper,incomplete,more,critical,1,nonprob,priority,0
5302,pretentious,less_proper,complete,3,convenient,1,nonprob,priority,0
9256,great_pret,proper,incomplete,more,less_conv,0,slightly_prob,priority,0
2331,usual,improper,incomplete,more,convenient,1,nonprob,recommended,0
11322,great_pret,critical,complete,2,critical,0,nonprob,recommended,0
3903,usual,very_crit,incomplete,1,convenient,1,problematic,recommended,0
7623,pretentious,critical,foster,2,convenient,1,nonprob,recommended,0
7593,pretentious,critical,foster,1,less_conv,1,problematic,recommended,0
6967,pretentious,critical,complete,2,convenient,0,nonprob,priority,0
2515,usual,improper,foster,3,less_conv,1,slightly_prob,priority,0
6556,pretentious,improper,incomplete,2,less_conv,0,slightly_prob,priority,0
6069,pretentious,improper,complete,1,less_conv,0,slightly_prob,recommended,0
11442,great_pret,critical,complete,more,critical,1,slightly_prob,recommended,0
444,usual,proper,incomplete,1,convenient,1,slightly_prob,recommended,0
10576,great_pret,improper,complete,more,critical,1,nonprob,priority,0
85,usual,proper,complete,2,less_conv,1,slightly_prob,priority,0
12415,great_pret,very_crit,completed,2,critical,1,slightly_prob,priority,0
3883,usual,very_crit,completed,more,critical,1,slightly_prob,priority,0
9679,great_pret,less_proper,complete,more,convenient,1,slightly_prob,priority,0
7473,pretentious,critical,incomplete,3,less_conv,0,slightly_prob,recommended,0
5560,pretentious,less_proper,completed,3,critical,1,problematic,priority,0
3315,usual,critical,foster,2,less_conv,0,slightly_prob,recommended,0
10417,great_pret,improper,complete,1,critical,1,slightly_prob,priority,0
8713,great_pret,proper,complete,2,less_conv,0,nonprob,priority,0
3916,usual,very_crit,incomplete,1,less_conv,1,nonprob,priority,0
8940,great_pret,proper,completed,2,less_conv,1,slightly_prob,recommended,0
972,usual,less_proper,complete,3,convenient,0,nonprob,recommended,0
2055,usual,improper,completed,3,convenient,0,slightly_prob,recommended,0
7789,pretentious,very_crit,complete,1,convenient,1,slightly_prob,priority,0
6148,pretentious,improper,complete,2,critical,1,nonprob,priority,0
11236,great_pret,critical,complete,1,convenient,0,slightly_prob,priority,0
1021,usual,less_proper,complete,3,critical,1,slightly_prob,priority,0
651,usual,proper,foster,1,convenient,0,slightly_prob,recommended,0
6276,pretentious,improper,completed,1,convenient,1,slightly_prob,recommended,0
4729,pretentious,proper,completed,more,less_conv,1,slightly_prob,priority,0
2233,usual,improper,incomplete,2,less_conv,0,nonprob,priority,0
1218,usual,less_proper,completed,3,less_conv,1,slightly_prob,recommended,0
2823,usual,critical,completed,1,convenient,1,problematic,recommended,0
6442,pretentious,improper,completed,more,convenient,1,problematic,priority,0
3721,usual,very_crit,completed,1,critical,1,slightly_prob,priority,0
2910,usual,critical,completed,2,critical,1,slightly_prob,recommended,0
3873,usual,very_crit,completed,more,critical,0,slightly_prob,recommended,0
5934,pretentious,less_proper,foster,2,critical,1,slightly_prob,recommended,0
12531,great_pret,very_crit,incomplete,1,convenient,0,slightly_prob,recommended,0
1771,usual,improper,complete,1,critical,0,problematic,priority,0
2062,usual,improper,completed,3,convenient,1,nonprob,priority,0
9558,great_pret,less_proper,complete,2,convenient,0,nonprob,recommended,0
4210,usual,very_crit,foster,2,critical,1,problematic,priority,0
939,usual,less_proper,complete,2,less_conv,0,slightly_prob,recommended,0
9475,great_pret,proper,foster,more,less_conv,0,problematic,priority,0
2503,usual,improper,foster,3,less_conv,0,nonprob,priority,0
3168,usual,critical,incomplete,3,critical,0,nonprob,recommended,0
12013,great_pret,critical,foster,3,less_conv,0,problematic,priority,0
9195,great_pret,proper,incomplete,3,convenient,1,problematic,recommended,0
10366,great_pret,less_proper,foster,more,critical,1,problematic,priority,0
126,usual,proper,complete,3,less_conv,0,nonprob,recommended,0
4635,pretentious,proper,completed,2,critical,1,nonprob,recommended,0
12534,great_pret,very_crit,incomplete,1,convenient,0,problematic,recommended,0
4047,usual,very_crit,incomplete,3,critical,1,problematic,recommended,0
627,usual,proper,incomplete,more,less_conv,1,problematic,recommended,0
10849,great_pret,improper,incomplete,1,critical,1,slightly_prob,priority,0
8970,great_pret,proper,completed,3,convenient,0,problematic,recommended,0
439,usual,proper,incomplete,1,convenient,0,problematic,priority,0
12214,great_pret,very_crit,complete,3,convenient,1,nonprob,priority,0
2259,usual,improper,incomplete,2,critical,1,nonprob,recommended,0
11169,great_pret,improper,foster,3,critical,1,nonprob,recommended,0
8250,pretentious,very_crit,incomplete,1,critical,0,problematic,recommended,0
2451,usual,improper,foster,2,less_conv,0,slightly_prob,recommended,0
7732,pretentious,critical,foster,more,convenient,1,nonprob,priority,0
5133,pretentious,proper,foster,more,convenient,0,slightly_prob,recommended,0
2344,usual,improper,incomplete,more,less_conv,0,slightly_prob,priority,0
12406,great_pret,very_crit,completed,2,critical,0,slightly_prob,priority,0
5107,pretentious,proper,foster,3,less_conv,1,slightly_prob,priority,0
2968,usual,critical,completed,3,critical,1,problematic,priority,0
2824,usual,critical,completed,1,convenient,1,problematic,priority,0
657,usual,proper,foster,1,convenient,1,nonprob,recommended,0
4369,pretentious,proper,complete,1,critical,1,slightly_prob,priority,0
8065,pretentious,very_crit,completed,2,less_conv,0,nonprob,priority,0
8746,great_pret,proper,complete,2,critical,1,problematic,priority,0
10453,great_pret,improper,complete,2,less_conv,1,slightly_prob,priority,0
3976,usual,very_crit,incomplete,2,less_conv,1,problematic,priority,0
10545,great_pret,improper,complete,more,convenient,1,problematic,recommended,0
559,usual,proper,incomplete,3,less_conv,0,nonprob,priority,0
8349,pretentious,very_crit,incomplete,3,less_conv,1,problematic,recommended,0
5385,pretentious,less_proper,complete,more,critical,0,slightly_prob,recommended,0
12388,great_pret,very_crit,completed,2,less_conv,0,slightly_prob,priority,0
4203,usual,very_crit,foster,2,critical,1,nonprob,recommended,0
8392,pretentious,very_crit,incomplete,more,less_conv,0,slightly_prob,priority,0
2676,usual,critical,complete,2,less_conv,1,slightly_prob,recommended,0
11253,great_pret,critical,complete,1,less_conv,0,slightly_prob,recommended,0
11688,great_pret,critical,incomplete,1,less_conv,0,problematic,recommended,0
11338,great_pret,critical,complete,2,critical,1,problematic,priority,0
8214,pretentious,very_crit,incomplete,1,convenient,0,problematic,recommended,0
10695,great_pret,improper,completed,3,convenient,0,slightly_prob,recommended,0
6747,pretentious,improper,foster,1,critical,1,problematic,recommended,0
3618,usual,very_crit,complete,more,convenient,0,nonprob,recommended,0
11923,great_pret,critical,foster,1,critical,0,problematic,priority,0
10375,great_pret,improper,complete,1,convenient,0,problematic,priority,0
7200,pretentious,critical,completed,2,less_conv,0,nonprob,recommended,0
6756,pretentious,improper,foster,2,convenient,0,problematic,recommended,0
7084,pretentious,critical,complete,more,convenient,1,nonprob,priority,0
7348,pretentious,critical,incomplete,1,convenient,0,slightly_prob,priority,0
2311,usual,improper,incomplete,3,critical,0,problematic,priority,0
8602,pretentious,very_crit,foster,more,convenient,1,problematic,priority,0
483,usual,proper,incomplete,1,critical,1,problematic,recommended,0
3046,usual,critical,incomplete,1,less_conv,0,slightly_prob,priority,0
5581,pretentious,less_proper,completed,more,less_conv,0,nonprob,priority,0
4548,pretentious,proper,completed,1,convenient,1,slightly_prob,recommended,0
10500,great_pret,improper,complete,3,less_conv,0,problematic,recommended,0
4026,usual,very_crit,incomplete,3,less_conv,1,slightly_prob,recommended,0
3276,usual,critical,foster,1,critical,0,nonprob,recommended,0
165,usual,proper,complete,more,convenient,0,slightly_prob,recommended,0
8929,great_pret,proper,completed,2,less_conv,0,nonprob,priority,0
11704,great_pret,critical,incomplete,1,critical,0,slightly_prob,priority,0
1618,usual,less_proper,foster,2,critical,1,problematic,priority,0
3339,usual,critical,foster,2,critical,1,nonprob,recommended,0
7407,pretentious,critical,incomplete,2,convenient,1,nonprob,recommended,0
11421,great_pret,critical,complete,more,less_conv,1,nonprob,recommended,0
10188,great_pret,less_proper,foster,1,critical,0,nonprob,recommended,0
11911,great_pret,critical,foster,1,less_conv,1,slightly_prob,priority,0
1746,usual,improper,complete,1,less_conv,0,nonprob,recommended,0
3610,usual,very_crit,complete,3,critical,1,nonprob,priority,0
2175,usual,improper,incomplete,1,convenient,1,problematic,recommended,0
10363,great_pret,less_proper,foster,more,critical,1,slightly_prob,priority,0
9019,great_pret,proper,completed,more,convenient,0,nonprob,priority,0
10786,great_pret,improper,completed,more,critical,0,slightly_prob,priority,0
7699,pretentious,critical,foster,3,less_conv,1,slightly_prob,priority,0
12805,great_pret,very_crit,foster,2,convenient,0,problematic,priority,0
12321,great_pret,very_crit,completed,1,convenient,1,nonprob,recommended,0
11914,great_pret,critical,foster,1,less_conv,1,problematic,priority,0
5316,pretentious,less_proper,complete,3,less_conv,0,problematic,recommended,0
4812,pretentious,proper,incomplete,2,convenient,0,problematic,recommended,0
11922,great_pret,critical,foster,1,critical,0,problematic,recommended,0
6574,pretentious,improper,incomplete,2,critical,0,slightly_prob,priority,0
9355,great_pret,proper,foster,2,convenient,1,slightly_prob,priority,0
7518,pretentious,critical,incomplete,more,convenient,1,slightly_prob,recommended,0
2271,usual,improper,incomplete,3,convenient,0,slightly_prob,recommended,0
11460,great_pret,critical,completed,1,convenient,1,slightly_prob,recommended,0
2176,usual,improper,incomplete,1,convenient,1,problematic,priority,0
3030,usual,critical,incomplete,1,convenient,0,problematic,recommended,0
10191,great_pret,less_proper,foster,1,critical,0,slightly_prob,recommended,0
8857,great_pret,proper,completed,1,convenient,0,nonprob,priority,0
5247,pretentious,less_proper,complete,2,convenient,1,nonprob,recommended,0
6253,pretentious,improper,complete,more,critical,0,problematic,priority,0
1257,usual,less_proper,completed,more,convenient,1,problematic,recommended,0
12850,great_pret,very_crit,foster,2,critical,1,problematic,priority,0
12591,great_pret,very_crit,incomplete,2,convenient,1,nonprob,recommended,0
12171,great_pret,very_crit,complete,2,less_conv,0,slightly_prob,recommended,0
9916,great_pret,less_proper,completed,more,less_conv,1,problematic,priority,0
7984,pretentious,very_crit,complete,more,critical,1,nonprob,priority,0
10248,great_pret,less_proper,foster,2,critical,0,problematic,recommended,0
675,usual,proper,foster,1,less_conv,1,nonprob,recommended,0
6396,pretentious,improper,completed,3,less_conv,0,problematic,recommended,0
2571,usual,improper,foster,more,less_conv,1,problematic,recommended,0
4270,usual,very_crit,foster,more,convenient,0,slightly_prob,priority,0
6568,pretentious,improper,incomplete,2,less_conv,1,problematic,priority,0
508,usual,proper,incomplete,2,less_conv,0,slightly_prob,priority,0
4521,pretentious,proper,complete,more,critical,0,slightly_prob,recommended,0
5754,pretentious,less_proper,incomplete,3,less_conv,1,slightly_prob,recommended,0
10225,great_pret,less_proper,foster,2,less_conv,0,nonprob,priority,0
2128,usual,improper,completed,more,less_conv,0,slightly_prob,priority,0
51,usual,proper,complete,1,critical,1,problematic,recommended,0
10132,great_pret,less_proper,incomplete,more,less_conv,1,problematic,priority,0
4048,usual,very_crit,incomplete,3,critical,1,problematic,priority,0
4866,pretentious,proper,incomplete,3,convenient,0,problematic,recommended,0
2115,usual,improper,completed,more,convenient,1,nonprob,recommended,0
12754,great_pret,very_crit,foster,1,convenient,1,nonprob,priority,0
3255,usual,critical,foster,1,convenient,1,problematic,recommended,0
11649,great_pret,critical,completed,more,critical,0,slightly_prob,recommended,0
1333,usual,less_proper,incomplete,1,critical,0,nonprob,priority,0
12061,great_pret,critical,foster,more,less_conv,0,nonprob,priority,0
9271,great_pret,proper,incomplete,more,critical,0,nonprob,priority,0
9346,great_pret,proper,foster,2,convenient,0,slightly_prob,priority,0
3366,usual,critical,foster,3,less_conv,0,nonprob,recommended,0
9216,great_pret,proper,incomplete,3,critical,0,nonprob,recommended,0
12226,great_pret,very_crit,complete,3,less_conv,0,slightly_prob,priority,0
12852,great_pret,very_crit,foster,3,convenient,0,nonprob,recommended,0
648,usual,proper,foster,1,convenient,0,nonprob,recommended,0
5383,pretentious,less_proper,complete,more,critical,0,nonprob,priority,0
8473,pretentious,very_crit,foster,1,critical,1,slightly_prob,priority,0
5355,pretentious,less_proper,complete,more,convenient,1,nonprob,recommended,0
9390,great_pret,proper,foster,2,critical,1,slightly_prob,recommended,0
10185,great_pret,less_proper,foster,1,less_conv,1,problematic,recommended,0
6297,pretentious,improper,completed,1,less_conv,1,problematic,recommended,0
2829,usual,critical,completed,1,less_conv,0,slightly_prob,recommended,0
8785,great_pret,proper,complete,3,critical,0,nonprob,priority,0
2679,usual,critical,complete,2,less_conv,1,problematic,recommended,0
