,0,1,2,3,4,5,output
3381,d,3,c,2,a,1,1
18144,c,1,e,4,a,5,1
12391,d,3,a,8,b,4,1
9408,d,1,h,7,c,8,1
8485,b,1,c,8,b,3,1
12060,d,2,d,5,g,7,1
2996,c,2,h,2,a,2,1
15940,d,2,h,5,c,4,1
23663,c,1,h,8,f,4,1
6299,d,4,b,6,c,1,1
13726,b,2,f,5,h,4,1
4847,d,2,h,4,g,1,1
12078,d,2,d,7,a,7,1
17081,b,1,c,1,h,4,1
8086,d,4,c,7,h,7,1
12096,d,2,d,8,h,5,1
5892,d,2,d,8,g,2,1
10202,d,4,e,3,g,7,1
13143,d,4,h,5,g,3,1
5060,d,4,b,3,h,2,1
19146,c,2,h,4,e,5,1
21680,b,1,d,2,e,8,1
8108,d,4,d,2,h,8,1
20207,d,2,b,6,g,5,1
8944,c,2,d,5,g,4,1
5896,d,2,e,5,h,2,1
17840,c,1,a,1,h,8,1
27320,c,2,f,6,f,3,1
4162,d,2,c,3,f,1,1
10008,d,3,g,7,f,2,1
16781,a,1,b,5,g,2,1
23506,c,1,h,1,g,8,1
14081,c,1,f,7,a,3,1
13161,a,1,a,4,e,3,1
7220,c,3,a,4,e,1,1
15197,d,1,b,7,h,3,1
12141,d,2,e,3,f,8,1
10201,d,4,e,3,g,3,1
20377,d,2,d,5,f,3,1
9201,c,3,d,8,g,2,1
7015,c,2,a,7,f,8,1
3861,d,3,h,5,c,1,1
7052,c,2,c,7,a,3,1
14422,c,2,e,1,d,4,1
16279,d,3,c,5,d,7,1
22906,c,1,b,4,g,5,1
27271,c,1,g,7,f,4,1
7139,c,2,e,7,h,2,1
23493,c,1,h,1,e,7,1
27200,c,1,g,1,d,4,1
19978,d,2,a,2,b,7,1
20499,d,2,f,2,f,7,1
27488,d,1,d,6,g,4,1
17599,b,2,b,3,g,3,1
17629,b,2,b,8,h,4,1
27859,a,1,g,6,d,4,1
23356,c,1,g,2,b,4,1
12472,d,3,b,8,g,7,1
22901,c,1,b,4,f,5,1
17706,b,2,d,8,h,7,1
18612,c,2,b,4,g,5,1
7016,c,2,a,7,h,2,1
16888,a,1,f,4,e,1,1
6374,d,4,e,3,b,1,1
13944,c,1,d,6,a,7,1
4816,d,2,g,1,h,4,1
10073,d,4,a,5,g,3,1
5398,c,2,a,1,g,1,1
24200,d,1,a,3,f,5,1
5146,d,4,g,4,c,2,1
3701,d,3,a,7,b,1,1
6749,b,1,g,8,h,4,1
17650,b,2,c,4,h,6,1
5654,c,3,f,4,d,1,1
9717,d,3,a,6,b,8,1
13608,b,2,b,7,f,2,1
2865,c,2,g,4,a,3,1
16350,d,3,d,7,g,5,1
16612,d,3,h,2,f,4,1
22591,b,2,h,7,g,4,1
15865,d,2,g,3,b,5,1
22776,c,1,a,7,e,3,1
22621,c,1,a,1,d,8,1
7944,d,4,a,6,h,5,1
19384,c,3,g,2,e,4,1
4839,d,2,g,8,h,3,1
17737,b,2,e,3,g,7,1
15776,d,2,e,4,c,6,1
8907,c,2,c,7,g,2,1
12500,d,3,c,4,g,4,1
17383,b,1,f,5,g,7,1
25274,d,2,a,6,f,4,1
6206,d,3,g,7,e,8,1
14819,c,3,a,7,g,4,1
17817,b,2,h,5,g,3,1
26164,b,1,c,2,g,3,1
4608,c,2,b,2,a,8,1
4584,c,1,g,1,h,6,1
3179,d,1,b,3,b,1,1
3525,d,1,f,4,a,2,1
3109,d,3,a,7,d,1,1
17475,b,1,h,1,d,2,1
8982,c,2,e,7,b,8,1
20809,d,2,h,6,b,6,1
19262,c,3,b,6,h,4,1
21346,b,1,a,3,g,4,1
10234,d,4,f,6,g,4,1
17293,b,1,e,5,f,8,1
25714,a,1,d,2,g,6,1
9278,c,3,h,8,e,2,1
16869,a,1,f,2,g,5,1
25560,a,1,a,8,e,3,1
12553,d,3,d,2,h,5,1
24649,d,1,d,7,d,4,1
19908,d,1,h,5,a,6,1
27565,d,1,f,7,c,5,1
27509,d,1,e,7,c,7,1
10860,c,1,c,7,b,5,1
20408,d,2,e,1,b,3,1
19032,c,2,g,5,d,4,1
16755,a,1,a,4,c,2,1
20261,d,2,c,1,g,7,1
15485,d,1,h,6,c,8,1
24910,d,1,g,1,g,4,1
16466,d,3,g,1,b,6,1
4107,d,2,a,6,h,1,1
13719,b,2,f,5,f,1,1
15371,d,1,e,8,f,6,1
23043,c,1,c,5,g,7,1
23675,c,2,a,2,e,3,1
12296,d,2,h,6,b,8,1
27945,b,1,b,6,c,4,1
3147,c,1,b,4,a,1,1
15779,d,2,e,4,d,7,1
9148,c,3,b,8,g,2,1
7089,c,2,d,4,a,8,1
8301,d,4,h,5,g,1,1
27943,a,1,h,8,f,6,1
16877,a,1,f,2,h,7,1
26313,b,1,d,7,f,3,1
8341,a,1,c,3,e,2,1
21453,b,1,a,8,e,6,1
7584,d,3,a,8,g,3,1
21988,b,1,g,4,d,8,1
5330,c,1,c,4,h,3,1
3978,d,1,a,3,g,2,1
7193,c,2,h,3,a,8,1
18155,c,1,e,4,e,8,1
12734,d,3,f,5,d,8,1
15899,d,2,g,7,b,3,1
9622,d,2,f,6,a,3,1
15555,d,2,a,7,a,5,1
8915,c,2,d,1,c,6,1
12926,d,4,a,7,g,4,1
8816,c,1,h,5,h,1,1
11857,d,1,f,7,h,2,1
26412,b,1,f,5,c,5,1
22700,c,1,a,3,g,7,1
6609,a,1,a,3,h,1,1
25447,d,2,f,8,d,5,1
21296,b,1,a,1,d,8,1
17610,b,2,b,5,e,4,1
9458,d,2,c,2,b,2,1
7647,d,3,c,3,b,4,1
16615,d,3,h,2,f,7,1
25645,a,1,c,1,d,3,1
20838,d,2,h,7,f,4,1
18916,c,2,f,3,f,8,1
20796,d,2,h,4,e,6,1
17845,c,1,a,2,g,8,1
17679,b,2,d,3,h,6,1
24457,d,1,b,7,h,6,1
6799,b,2,c,3,e,1,1
20427,d,2,e,3,c,5,1
22907,c,1,b,4,g,6,1
9211,c,3,e,5,g,7,1
7206,c,2,h,5,e,1,1
18159,c,1,e,5,g,2,1
12444,d,3,b,5,d,6,1
21430,b,1,a,7,h,6,1
18097,c,1,e,1,g,6,1
22567,b,2,h,2,g,7,1
2850,c,2,e,4,a,1,1
16941,a,1,g,4,e,3,1
5647,c,3,e,8,h,1,1
26192,b,1,c,5,c,3,1
23936,c,2,f,7,d,7,1
3270,d,2,b,5,a,2,1
20744,d,2,h,2,c,7,1
8324,a,1,a,8,h,1,1
20868,d,3,b,3,b,5,1
7769,d,3,e,5,f,7,1
21534,b,1,b,6,d,2,1
9642,d,2,f,7,h,5,1
27046,c,1,d,6,g,5,1
19152,c,2,h,4,f,6,1
14039,c,1,e,8,h,4,1
15418,d,1,g,2,a,6,1
5655,c,3,f,4,e,1,1
23087,c,1,d,3,h,3,1
17290,b,1,e,4,e,7,1
3694,d,3,a,5,a,1,1
6190,d,3,g,2,h,4,1
21470,b,1,b,2,c,7,1
14047,c,1,f,2,b,8,1
13928,c,1,d,5,a,4,1
8448,b,1,c,2,b,6,1
9177,c,3,c,8,e,1,1
18448,c,2,a,3,h,6,1
6381,d,4,e,4,d,2,1
24802,d,1,f,2,d,8,1
6921,c,1,b,7,e,1,1
13675,b,2,e,7,d,1,1
27933,a,1,h,7,g,5,1
13711,b,2,f,4,g,6,1
9470,d,2,c,4,h,7,1
23872,c,2,d,7,d,5,1
9586,d,2,f,1,h,7,1
16748,d,4,h,6,h,4,1
19103,c,2,h,2,d,8,1
21759,b,1,e,2,g,4,1
8776,c,1,f,1,h,1,1
16951,a,1,h,4,c,3,1
9700,d,3,a,2,b,7,1
24830,d,1,f,4,a,4,1
9761,d,3,c,6,g,7,1
11985,d,2,b,6,h,7,1
25327,d,2,c,2,c,5,1
6333,d,4,c,6,h,2,1
21013,a,1,b,6,h,3,1
10862,c,1,c,7,f,8,1
27880,a,1,g,7,g,4,1
11488,c,3,e,1,g,2,1
16128,d,3,b,2,d,5,1
20910,d,3,f,6,c,6,1
18769,c,2,d,3,d,8,1
10638,b,1,g,8,a,5,1
17529,b,1,h,6,h,8,1
24604,d,1,d,2,e,4,1
23024,c,1,c,5,c,3,1
8013,d,4,b,7,f,1,1
5494,c,2,c,5,b,8,1
13251,a,1,f,8,h,1,1
4891,d,3,c,5,a,7,1
24928,d,1,g,2,f,7,1
17059,b,1,b,5,g,5,1
25235,d,1,h,8,d,8,1
21234,a,1,h,1,h,3,1
8600,b,2,b,4,f,2,1
21114,a,1,e,1,g,7,1
7951,d,4,a,7,h,4,1
5041,d,3,h,6,a,3,1
16873,a,1,f,2,h,3,1
14848,c,3,b,2,g,5,1
22541,b,2,g,8,g,3,1
13637,b,2,d,2,h,8,1
26535,b,1,g,6,e,2,1
21393,b,1,a,5,d,2,1
16712,d,4,c,6,g,5,1
16593,d,3,h,1,f,4,1
14199,c,2,a,3,d,8,1
11076,c,2,a,3,b,8,1
6025,d,3,c,1,b,8,1
8017,d,4,b,7,h,5,1
10576,b,1,e,5,f,1,1
25214,d,1,h,7,f,4,1
19101,c,2,h,2,d,6,1
3176,c,3,h,2,a,1,1
3776,d,3,e,3,h,1,1
12771,d,3,g,5,c,7,1
16904,a,1,f,5,h,6,1
7877,d,3,h,5,a,5,1
4676,c,2,h,5,a,4,1
24188,d,1,a,3,d,5,1
27620,d,1,g,4,e,5,1
22508,b,2,g,2,d,4,1
8841,c,2,a,5,g,3,1
5503,c,2,c,7,a,8,1
11025,c,1,f,8,h,8,1
19733,d,1,e,3,e,8,1
9358,d,1,e,4,g,2,1
19654,d,1,d,6,g,8,1
6636,b,1,a,5,g,1,1
23979,c,2,g,3,c,4,1
24436,d,1,b,5,e,7,1
3247,d,1,e,3,a,2,1
10833,c,1,c,4,a,4,1
10682,b,2,b,5,g,2,1
10224,d,4,f,2,f,4,1
8679,b,2,g,8,d,1,1
27521,d,1,f,1,e,4,1
12955,d,4,b,3,g,5,1
3165,c,3,d,3,c,1,1
15520,d,2,a,3,f,8,1
18947,c,2,f,6,a,6,1
7300,c,3,e,6,f,1,1
7168,c,2,f,8,g,1,1
8932,c,2,d,3,c,7,1
18222,c,1,f,5,b,3,1
5147,d,4,g,4,h,2,1
7867,d,3,h,2,a,7,1
8173,d,4,e,3,e,2,1
4114,d,2,a,8,b,1,1
4571,c,1,d,3,f,2,1
6390,d,4,e,5,b,1,1
19402,c,3,g,7,f,3,1
18508,c,2,a,8,c,5,1
4208,d,2,e,3,g,1,1
27584,d,1,f,8,d,5,1
11867,d,1,f,8,g,5,1
26465,b,1,g,1,c,5,1
13874,c,1,c,2,h,8,1
19054,c,2,g,7,b,6,1
4797,d,2,e,4,g,3,1
20961,a,1,a,5,e,3,1
3107,d,3,a,5,d,1,1
11767,d,1,e,3,a,6,1
2853,c,2,e,6,a,1,1
18282,c,1,g,6,c,7,1
15507,d,2,a,1,e,8,1
27956,b,1,c,2,e,2,1
14925,c,3,c,7,e,3,1
27108,c,1,f,2,c,4,1
4330,d,3,d,7,b,2,1
7184,c,2,g,6,h,8,1
27370,d,1,b,7,d,3,1
16844,a,1,d,8,c,1,1
14004,c,1,e,3,b,8,1
12958,d,4,b,4,f,4,1
25651,a,1,c,1,f,3,1
4076,d,1,e,8,h,1,1
25846,a,1,e,7,g,4,1
6541,d,4,g,6,f,1,1
15611,d,2,b,7,h,6,1
24254,d,1,a,6,e,6,1
18137,c,1,e,3,g,6,1
22139,b,1,h,5,f,3,1
15432,d,1,g,6,a,8,1
20508,d,2,f,3,d,8,1
13057,d,4,e,1,g,6,1
13039,d,4,d,6,g,3,1
3680,d,2,h,7,b,2,1
9221,c,3,f,1,g,5,1
10382,a,1,f,3,e,1,1
14026,c,1,e,6,g,8,1
9353,d,1,d,5,h,4,1
19122,c,2,h,3,e,7,1
19375,c,3,g,1,e,3,1
3118,d,3,c,5,d,1,1
8346,a,1,c,6,h,1,1
26178,b,1,c,3,f,3,1
11443,c,3,c,1,h,8,1
4658,c,2,f,3,h,2,1
21846,b,1,e,8,c,5,1
19136,c,2,h,4,c,4,1
22721,c,1,a,4,g,4,1
16329,d,3,d,2,f,3,1
5634,c,3,e,4,e,1,1
3531,d,1,f,6,b,1,1
16276,d,3,c,4,f,6,1
9549,d,2,e,4,g,6,1
24904,d,1,g,1,e,7,1
26220,b,1,c,7,f,6,1
9546,d,2,e,4,f,7,1
8121,d,4,d,5,g,1,1
16562,d,3,g,7,d,7,1
25731,a,1,d,5,f,3,1
27605,d,1,g,1,f,6,1
12942,d,4,b,2,f,4,1
6844,b,2,g,2,h,5,1
24654,d,1,d,7,f,4,1
12279,d,2,h,3,b,8,1
12714,d,3,e,8,g,4,1
11398,c,3,a,1,h,4,1
5441,c,2,b,4,g,1,1
13803,b,2,h,8,e,2,1
7212,c,2,h,7,f,8,1
23166,c,1,e,3,c,4,1
7924,d,4,a,3,h,7,1
9048,c,2,h,5,h,1,1
27581,d,1,f,8,c,6,1
15194,d,1,b,5,h,8,1
21368,b,1,a,4,e,5,1
15127,d,1,a,2,a,8,1
8891,c,2,c,5,g,2,1
7257,c,3,b,6,h,7,1
7849,d,3,g,3,a,8,1
16983,b,1,a,2,g,8,1
17563,b,2,a,3,h,7,1
15305,d,1,d,8,h,3,1
15971,d,2,h,7,a,7,1
8180,d,4,e,4,h,4,1
16074,d,3,a,7,e,5,1
21690,b,1,d,3,e,8,1
9346,d,1,c,8,b,5,1
24209,d,1,a,4,c,4,1
17080,b,1,b,8,h,4,1
23918,c,2,f,6,b,4,1
3917,b,2,d,2,h,1,1
8775,c,1,e,5,a,4,1
21290,b,1,a,1,d,2,1
13315,b,1,c,4,d,1,1
6590,d,4,h,6,d,2,1
14587,c,2,e,8,h,5,1
15239,d,1,d,2,g,2,1
3287,d,2,d,7,a,1,1
16038,d,3,a,3,f,7,1
27389,d,1,b,8,d,7,1
3181,d,1,b,4,b,1,1
8825,c,1,h,7,h,1,1
12933,d,4,a,8,g,6,1
15382,d,1,f,1,a,8,1
12322,d,3,a,1,g,8,1
20799,d,2,h,4,f,5,1
16577,d,3,g,8,f,5,1
19329,c,3,d,3,f,4,1
10913,c,1,e,2,a,2,1
23484,c,1,h,1,d,4,1
3205,d,3,b,4,a,1,1
21928,b,1,f,8,b,7,1
4078,d,1,f,4,g,1,1
17359,b,1,f,2,h,4,1
8658,b,2,f,4,h,1,1
5350,c,1,d,8,h,1,1
10940,c,1,e,7,a,2,1
9033,c,2,g,7,c,8,1
4152,d,2,b,7,h,1,1
24043,c,2,h,1,f,3,1
9012,c,2,f,7,d,8,1
11371,c,2,h,4,a,4,1
5048,d,3,h,8,a,3,1
21701,b,1,d,5,d,8,1
23329,c,1,f,8,b,6,1
5585,c,3,b,3,d,1,1
6585,d,4,h,6,b,1,1
4881,d,3,c,4,f,1,1
20110,d,2,b,1,f,6,1
11553,c,3,f,3,g,6,1
3278,d,2,d,3,a,2,1
9041,c,2,h,3,a,4,1
18628,c,2,b,6,h,4,1
13915,c,1,d,3,b,6,1
21267,a,1,h,7,g,2,1
8453,b,1,c,3,b,5,1
27604,d,1,g,1,f,5,1
27645,d,1,g,7,d,6,1
12422,d,3,b,3,g,8,1
17537,b,1,h,8,a,7,1
26169,b,1,c,3,c,7,1
17416,b,1,f,7,g,4,1
16229,d,3,c,1,g,4,1
7050,c,2,c,6,b,8,1
10636,b,1,g,8,a,3,1
6194,d,3,g,5,e,1,1
20690,d,2,g,8,c,5,1
9994,d,3,g,4,b,6,1
6094,d,3,d,2,a,8,1
3831,d,3,g,4,h,1,1
25136,d,1,h,4,b,7,1
18868,c,2,e,8,c,6,1
18907,c,2,f,3,c,8,1
19049,c,2,g,6,b,6,1
17460,b,1,g,6,d,7,1
16143,d,3,b,2,g,6,1
26013,b,1,a,6,f,5,1
9121,c,3,b,5,e,1,1
26073,b,1,b,3,g,6,1
5200,b,1,b,3,f,2,1
20914,d,3,f,7,c,5,1
16161,d,3,b,4,c,6,1
8190,d,4,e,5,g,6,1
15798,d,2,e,6,f,3,1
21309,b,1,a,1,g,3,1
17776,b,2,e,8,h,6,1
6098,d,3,d,2,h,2,1
18439,c,2,a,3,f,5,1
15103,c,3,h,6,h,3,1
24187,d,1,a,3,d,4,1
14002,c,1,e,2,h,7,1
24191,d,1,a,3,d,8,1
3880,d,4,e,2,c,1,1
16223,d,3,c,1,e,8,1
21389,b,1,a,5,c,4,1
24823,d,1,f,3,e,6,1
13972,c,1,d,8,b,4,1
16680,d,3,h,7,g,5,1
12085,d,2,d,8,a,5,1
7392,d,1,c,4,b,7,1
11209,c,2,e,3,b,8,1
22473,b,2,f,1,e,5,1
7441,d,2,a,7,e,8,1
22134,b,1,h,5,e,4,1
5831,d,2,b,5,g,2,1
12187,d,2,e,7,h,7,1
18985,c,2,g,2,e,8,1
10270,d,4,h,1,g,3,1
9318,d,1,c,2,b,8,1
4072,d,1,e,4,h,3,1
8778,c,1,f,3,a,8,1
8719,c,1,b,7,f,8,1
20521,d,2,f,4,c,7,1
10450,b,1,a,5,g,2,1
22974,c,1,c,2,g,3,1
7468,d,2,c,5,g,4,1
21992,b,1,g,4,f,8,1
18146,c,1,e,4,b,4,1
18468,c,2,a,4,g,6,1
26656,b,1,h,7,c,5,1
14191,c,2,a,2,e,8,1
15579,d,2,b,3,g,8,1
21085,a,1,d,4,g,6,1
16368,d,3,e,4,d,6,1
4384,d,3,f,6,a,2,1
19994,d,2,a,2,g,5,1
14085,c,1,f,7,h,6,1
12506,d,3,c,4,h,5,1
12151,d,2,e,4,a,5,1
9610,d,2,f,3,h,5,1
9398,d,1,h,4,e,3,1
4249,d,3,a,3,g,1,1
6974,c,1,g,3,h,5,1
5904,d,2,f,5,g,8,1
5128,d,4,f,6,h,8,1
25788,a,1,e,3,g,6,1
24789,d,1,f,1,c,7,1
9200,c,3,d,8,f,2,1
11693,d,1,c,4,b,6,1
9555,d,2,e,5,a,8,1
21287,b,1,a,1,c,6,1
3464,c,3,f,2,c,1,1
25262,d,2,a,2,f,4,1
9236,c,3,f,2,h,8,1
12381,d,3,a,5,g,7,1
19986,d,2,a,2,d,7,1
27101,c,1,f,1,e,5,1
6499,d,4,f,8,e,1,1
13514,b,1,g,6,g,1,1
7838,d,3,f,7,g,4,1
16139,d,3,b,2,f,7,1
6078,d,3,c,7,h,2,1
17128,b,1,d,4,b,6,1
12850,d,3,h,5,d,6,1
6839,b,2,f,3,h,2,1
11592,c,3,g,5,e,1,1
5189,a,1,h,2,e,1,1
6377,d,4,e,4,b,1,1
20250,d,2,c,1,e,7,1
17608,b,2,b,4,h,7,1
6007,d,3,b,6,g,2,1
13983,c,1,d,8,g,2,1
22083,b,1,h,3,e,8,1
17923,c,1,b,3,h,4,1
26640,b,1,h,6,d,4,1
12330,d,3,a,2,e,8,1
21381,b,1,a,4,h,5,1
17609,b,2,b,5,e,3,1
19088,c,2,h,1,f,6,1
19253,c,3,b,3,f,5,1
13194,a,1,c,4,d,1,1
15352,d,1,e,6,a,3,1
24887,d,1,f,8,d,3,1
24018,c,2,g,7,e,5,1
17625,b,2,b,7,h,5,1
14613,c,2,f,5,b,7,1
3253,d,1,f,3,a,2,1
13329,b,1,d,1,c,5,1
3902,b,1,b,2,h,1,1
6125,d,3,d,7,b,8,1
25917,a,1,g,8,g,3,1
11010,c,1,f,7,h,3,1
16901,a,1,f,5,g,7,1
18516,c,2,a,8,d,8,1
7061,c,2,c,7,h,8,1
5130,d,4,f,7,g,1,1
24272,d,1,a,7,c,5,1
20874,d,3,b,7,c,5,1
6990,c,1,h,1,e,1,1
6640,b,1,a,7,g,1,1
27093,c,1,f,1,c,5,1
7910,d,4,a,2,h,3,1
22349,b,2,d,1,d,3,1
27260,c,1,g,7,d,3,1
11238,c,2,e,5,b,8,1
19053,c,2,g,7,b,5,1
7526,d,2,f,7,b,8,1
6616,a,1,c,3,g,1,1
17823,b,2,h,6,g,2,1
6936,c,1,c,3,b,7,1
19695,d,1,e,1,g,5,1
25968,a,1,h,8,g,6,1
16523,d,3,g,3,d,8,1
14020,c,1,e,5,h,7,1
15656,d,2,d,1,d,6,1
3808,d,3,f,5,a,1,1
9683,d,2,h,6,a,3,1
27954,b,1,c,2,d,4,1
11127,c,2,c,5,f,3,1
27064,c,1,d,8,d,4,1
13913,c,1,d,3,b,4,1
8612,b,2,b,7,f,1,1
13124,d,4,h,2,f,6,1
17836,c,1,a,1,e,2,1
20724,d,2,h,1,e,6,1
8771,c,1,e,4,g,2,1
11968,d,2,b,3,h,4,1
19513,d,1,a,8,f,8,1
12044,d,2,d,4,d,8,1
21264,a,1,h,7,c,2,1
16086,d,3,a,8,c,7,1
25862,a,1,f,1,d,2,1
14635,c,2,f,7,a,5,1
6104,d,3,d,4,c,8,1
13767,b,2,g,7,f,1,1
20248,d,2,c,1,d,8,1
11606,c,3,g,7,g,2,1
3504,d,1,e,3,h,1,1
8957,c,2,d,8,a,3,1
16272,d,3,c,4,e,6,1
11115,c,2,b,6,h,3,1
14210,c,2,a,4,g,7,1
26561,b,1,g,8,c,5,1
13221,a,1,e,5,f,1,1
18740,c,2,d,1,d,6,1
22941,c,1,b,7,g,5,1
4740,d,1,g,1,h,6,1
9277,c,3,h,7,h,1,1
22833,c,1,b,1,e,7,1
11659,d,1,b,7,d,8,1
8929,c,2,d,3,b,7,1
21292,b,1,a,1,d,4,1
26937,c,1,c,2,f,6,1
11641,c,3,h,8,g,2,1
22271,b,2,b,4,f,5,1
10142,d,4,c,5,h,6,1
17243,b,1,e,2,g,6,1
24203,d,1,a,3,g,3,1
17880,c,1,a,5,f,6,1
9485,d,2,c,7,a,2,1
21663,b,1,c,8,h,7,1
22274,b,2,b,4,g,6,1
26289,b,1,d,3,g,4,1
16892,a,1,f,4,g,6,1
9218,c,3,f,1,d,1,1
21394,b,1,a,5,d,3,1
6192,d,3,g,4,g,2,1
27205,c,1,g,1,e,6,1
19124,c,2,h,3,f,6,1
17972,c,1,c,3,h,6,1
16429,d,3,f,3,f,6,1
16108,d,3,b,1,d,7,1
25353,d,2,c,7,f,7,1
3497,d,1,d,7,a,1,1
15550,d,2,a,6,a,8,1
25219,d,1,h,7,g,4,1
22036,b,1,g,8,b,8,1
25220,d,1,h,7,g,5,1
23225,c,1,e,7,d,4,1
16617,d,3,h,2,g,5,1
20596,d,2,g,2,d,6,1
5500,c,2,c,6,f,1,1
26469,b,1,g,1,d,6,1
23965,c,2,g,1,e,3,1
24589,d,1,c,8,d,3,1
25782,a,1,e,3,e,5,1
4777,d,2,b,7,b,2,1
15820,d,2,e,8,b,7,1
15225,d,1,d,2,a,2,1
7536,d,2,h,4,a,7,1
7081,c,2,d,2,c,8,1
27342,d,1,b,3,b,5,1
13822,c,1,a,4,c,3,1
21194,a,1,f,7,c,2,1
7936,d,4,a,5,f,1,1
9825,d,3,e,2,a,4,1
14692,c,2,h,1,a,3,1
6911,c,1,b,5,g,1,1
13148,d,4,h,7,g,4,1
27518,d,1,f,1,d,5,1
23463,c,1,g,8,d,4,1
23022,c,1,c,4,h,5,1
15387,d,1,f,2,a,7,1
17908,c,1,a,8,g,8,1
22510,b,2,g,2,f,4,1
5170,d,4,h,7,a,1,1
13353,b,1,d,4,e,2,1
25876,a,1,f,5,e,2,1
22994,c,1,c,3,f,3,1
20618,d,2,g,3,d,6,1
24101,c,3,g,3,e,3,1
21516,b,1,b,5,b,8,1
11991,d,2,c,1,h,5,1
24587,d,1,c,7,h,7,1
28015,b,1,f,3,d,5,1
26955,c,1,c,6,f,6,1
17469,b,1,g,8,a,8,1
11029,c,1,g,2,a,5,1
14686,c,2,g,7,b,4,1
9820,d,3,e,1,h,3,1
7606,d,3,b,6,h,7,1
27356,d,1,b,6,d,4,1
11378,c,2,h,5,g,2,1
4020,d,1,b,8,g,1,1
12152,d,2,e,4,a,6,1
27409,d,1,c,2,d,3,1
3434,c,1,d,2,g,1,1
20182,d,2,b,4,e,6,1
7449,d,2,c,1,a,7,1
3141,d,3,g,8,d,1,1
27797,a,1,f,3,d,3,1
27405,d,1,c,1,f,3,1
17034,b,1,a,8,a,6,1
6503,d,4,f,8,h,2,1
5483,c,2,c,4,b,7,1
8483,b,1,c,8,a,7,1
7745,d,3,e,1,a,7,1
14572,c,2,e,8,e,2,1
3830,d,3,g,4,c,1,1
9889,d,3,e,5,e,7,1
3521,d,1,f,3,g,1,1
12068,d,2,d,6,a,5,1
6147,d,3,e,5,g,2,1
8015,d,4,b,7,h,3,1
9063,c,2,h,8,e,2,1
17338,b,1,e,8,g,7,1
6177,d,3,f,6,a,4,1
13786,b,2,h,5,f,2,1
8671,b,2,g,5,h,3,1
27268,c,1,g,7,e,6,1
8141,d,4,d,7,g,1,1
24442,d,1,b,6,g,4,1
4804,d,2,f,5,g,1,1
22225,b,2,a,6,f,5,1
4436,d,3,h,7,a,2,1
8924,c,2,d,2,g,2,1
25635,a,1,b,7,h,6,1
7200,c,2,h,4,f,2,1
22864,c,1,b,2,g,6,1
12027,d,2,d,3,a,3,1
25551,a,1,a,7,f,5,1
18846,c,2,e,5,e,7,1
13578,b,2,a,5,f,4,1
17533,b,1,h,7,f,2,1
18095,c,1,e,1,g,4,1
5434,c,2,b,2,e,1,1
8545,b,1,g,7,h,5,1
23815,c,2,c,7,f,5,1
5119,d,4,f,5,a,1,1
18851,c,2,e,6,g,4,1
7797,d,3,f,2,a,7,1
13949,c,1,d,6,e,1,1
7022,c,2,b,4,f,2,1
11958,d,2,a,8,h,4,1
20531,d,2,f,4,f,6,1
10657,b,1,h,8,a,5,1
19882,d,1,h,1,a,3,1
10556,b,1,d,7,b,8,1
4687,c,3,d,3,g,2,1
25068,d,1,h,1,g,3,1
11988,d,2,b,8,h,4,1
10770,b,2,f,4,d,1,1
7118,c,2,d,8,h,2,1
17074,b,1,b,6,f,8,1
20298,d,2,c,3,e,5,1
9499,d,2,c,8,a,5,1
24864,d,1,f,5,f,2,1
22746,c,1,a,6,d,5,1
6775,b,2,a,6,h,1,1
9463,d,2,c,2,h,3,1
25973,b,1,a,2,d,6,1
13857,c,1,b,4,b,8,1
21788,b,1,e,5,c,6,1
27481,d,1,d,6,d,4,1
7343,c,3,g,6,h,8,1
7365,c,3,h,7,d,1,1
7346,c,3,g,8,d,1,1
11500,c,3,e,2,h,5,1
27863,a,1,g,6,e,5,1
6073,d,3,c,7,f,2,1
19333,c,3,d,6,e,4,1
7069,c,2,c,8,b,5,1
8345,a,1,c,5,h,1,1
22590,b,2,h,7,g,3,1
23000,c,1,c,3,g,3,1
8558,b,1,h,4,h,1,1
6715,b,1,e,4,g,1,1
14072,c,1,f,5,h,7,1
11150,c,2,d,2,c,4,1
22323,b,2,c,4,g,4,1
22338,b,2,c,7,h,5,1
3412,d,3,h,3,c,1,1
8649,b,2,e,6,h,1,1
4697,c,3,f,4,g,1,1
12199,d,2,f,1,a,4,1
16555,d,3,g,6,c,5,1
3204,d,3,b,3,b,1,1
25601,a,1,b,4,e,4,1
7540,d,2,h,5,f,2,1
24378,d,1,b,3,c,6,1
23575,c,1,h,4,c,5,1
13678,b,2,e,7,g,1,1
15655,d,2,d,1,c,8,1
23695,c,2,a,7,d,5,1
4027,d,1,c,3,g,2,1
3327,d,2,f,7,b,1,1
4877,d,3,b,7,a,4,1
23500,c,1,h,1,f,8,1
8576,b,2,a,4,d,1,1
7931,d,4,a,4,h,4,1
7214,c,3,a,1,g,1,1
18669,c,2,c,1,g,3,1
14300,c,2,b,5,h,6,1
6880,c,1,a,1,h,2,1
19158,c,2,h,5,c,4,1
15374,d,1,e,8,g,7,1
8667,b,2,g,4,h,6,1
5658,c,3,f,5,e,1,1
11437,c,3,c,1,f,1,1
11219,c,2,e,4,e,8,1
23835,c,2,c,8,f,7,1
9019,c,2,f,8,e,1,1
23338,c,1,g,1,c,8,1
18072,c,1,d,8,h,6,1
