,0,1,2,3,4,5,6,7,output
3271,usual,critical,foster,1,less_conv,1,slightly_prob,priority,0
5754,pretentious,less_proper,incomplete,3,less_conv,1,slightly_prob,recommended,0
9313,great_pret,proper,foster,1,less_conv,0,problematic,priority,0
8251,pretentious,very_crit,incomplete,1,critical,0,problematic,priority,0
12480,great_pret,very_crit,completed,more,convenient,0,problematic,recommended,0
11164,great_pret,improper,foster,3,critical,0,slightly_prob,priority,0
10626,great_pret,improper,completed,1,critical,0,problematic,recommended,0
5526,pretentious,less_proper,completed,3,less_conv,0,nonprob,recommended,0
8140,pretentious,very_crit,completed,3,critical,0,slightly_prob,priority,0
12778,great_pret,very_crit,foster,1,less_conv,1,problematic,priority,0
11829,great_pret,critical,incomplete,more,convenient,0,slightly_prob,recommended,0
3267,usual,critical,foster,1,less_conv,1,nonprob,recommended,0
2335,usual,improper,incomplete,more,convenient,1,slightly_prob,priority,0
4819,pretentious,proper,incomplete,2,convenient,1,slightly_prob,priority,0
1212,usual,less_proper,completed,3,less_conv,0,problematic,recommended,0
1669,usual,less_proper,foster,3,critical,1,slightly_prob,priority,0
3669,usual,very_crit,complete,more,critical,1,problematic,recommended,0
4617,pretentious,proper,completed,2,less_conv,1,nonprob,recommended,0
9615,great_pret,less_proper,complete,3,convenient,0,slightly_prob,recommended,0
10396,great_pret,improper,complete,1,less_conv,1,nonprob,priority,0
9510,great_pret,less_proper,complete,1,convenient,0,problematic,recommended,0
9519,great_pret,less_proper,complete,1,convenient,1,problematic,recommended,0
2814,usual,critical,completed,1,convenient,0,problematic,recommended,0
9787,great_pret,less_proper,completed,2,convenient,1,slightly_prob,priority,0
7950,pretentious,very_crit,complete,more,convenient,1,slightly_prob,recommended,0
6876,pretentious,improper,foster,more,less_conv,0,nonprob,recommended,0
6885,pretentious,improper,foster,more,less_conv,1,nonprob,recommended,0
8578,pretentious,very_crit,foster,3,critical,1,nonprob,priority,0
3774,usual,very_crit,completed,2,critical,1,slightly_prob,recommended,0
7428,pretentious,critical,incomplete,2,less_conv,1,slightly_prob,recommended,0
7407,pretentious,critical,incomplete,2,convenient,1,nonprob,recommended,0
9879,great_pret,less_proper,completed,3,critical,1,problematic,recommended,0
8383,pretentious,very_crit,incomplete,more,convenient,1,slightly_prob,priority,0
87,usual,proper,complete,2,less_conv,1,problematic,recommended,0
10660,great_pret,improper,completed,2,less_conv,0,slightly_prob,priority,0
5230,pretentious,less_proper,complete,1,critical,1,nonprob,priority,0
9996,great_pret,less_proper,incomplete,2,convenient,0,problematic,recommended,0
160,usual,proper,complete,3,critical,1,problematic,priority,0
10026,great_pret,less_proper,incomplete,2,critical,0,nonprob,recommended,0
3868,usual,very_crit,completed,more,less_conv,1,problematic,priority,0
2803,usual,critical,complete,more,critical,1,slightly_prob,priority,0
9922,great_pret,less_proper,completed,more,critical,0,slightly_prob,priority,0
3436,usual,critical,foster,more,less_conv,1,problematic,priority,0
12297,great_pret,very_crit,complete,more,critical,0,slightly_prob,recommended,0
11995,great_pret,critical,foster,3,convenient,0,problematic,priority,0
4867,pretentious,proper,incomplete,3,convenient,0,problematic,priority,0
10894,great_pret,improper,incomplete,2,critical,0,slightly_prob,priority,0
3199,usual,critical,incomplete,more,convenient,1,slightly_prob,priority,0
10192,great_pret,less_proper,foster,1,critical,0,slightly_prob,priority,0
10260,great_pret,less_proper,foster,3,convenient,0,nonprob,recommended,0
4089,usual,very_crit,incomplete,more,critical,0,slightly_prob,recommended,0
9937,great_pret,less_proper,incomplete,1,convenient,0,nonprob,priority,0
7488,pretentious,critical,incomplete,3,critical,0,nonprob,recommended,0
5838,pretentious,less_proper,foster,1,convenient,0,problematic,recommended,0
1101,usual,less_proper,completed,1,less_conv,0,slightly_prob,recommended,0
6967,pretentious,critical,complete,2,convenient,0,nonprob,priority,0
2868,usual,critical,completed,2,convenient,0,problematic,recommended,0
10849,great_pret,improper,incomplete,1,critical,1,slightly_prob,priority,0
94,usual,proper,complete,2,critical,0,slightly_prob,priority,0
3322,usual,critical,foster,2,less_conv,1,nonprob,priority,0
3687,usual,very_crit,completed,1,convenient,1,problematic,recommended,0
5149,pretentious,proper,foster,more,less_conv,0,nonprob,priority,0
8332,pretentious,very_crit,incomplete,3,convenient,1,problematic,priority,0
1200,usual,less_proper,completed,3,convenient,1,slightly_prob,recommended,0
10701,great_pret,improper,completed,3,convenient,1,nonprob,recommended,0
891,usual,less_proper,complete,1,less_conv,1,nonprob,recommended,0
2304,usual,improper,incomplete,3,critical,0,nonprob,recommended,0
7975,pretentious,very_crit,complete,more,critical,0,nonprob,priority,0
10444,great_pret,improper,complete,2,less_conv,0,slightly_prob,priority,0
7489,pretentious,critical,incomplete,3,critical,0,nonprob,priority,0
3217,usual,critical,incomplete,more,less_conv,1,slightly_prob,priority,0
5691,pretentious,less_proper,incomplete,2,less_conv,0,slightly_prob,recommended,0
12388,great_pret,very_crit,completed,2,less_conv,0,slightly_prob,priority,0
12699,great_pret,very_crit,incomplete,more,convenient,1,nonprob,recommended,0
4051,usual,very_crit,incomplete,more,convenient,0,nonprob,priority,0
11062,great_pret,improper,foster,1,critical,1,nonprob,priority,0
1437,usual,less_proper,incomplete,3,less_conv,1,problematic,recommended,0
385,usual,proper,completed,more,convenient,0,problematic,priority,0
9324,great_pret,proper,foster,1,critical,0,nonprob,recommended,0
7675,pretentious,critical,foster,3,convenient,0,problematic,priority,0
7711,pretentious,critical,foster,3,critical,0,problematic,priority,0
3088,usual,critical,incomplete,2,convenient,1,nonprob,priority,0
11878,great_pret,critical,incomplete,more,critical,1,problematic,priority,0
2971,usual,critical,completed,more,convenient,0,nonprob,priority,0
7117,pretentious,critical,complete,more,critical,0,problematic,priority,0
2662,usual,critical,complete,2,convenient,1,problematic,priority,0
9391,great_pret,proper,foster,2,critical,1,slightly_prob,priority,0
3724,usual,very_crit,completed,1,critical,1,problematic,priority,0
6829,pretentious,improper,foster,3,less_conv,0,problematic,priority,0
3132,usual,critical,incomplete,3,convenient,0,nonprob,recommended,0
6403,pretentious,improper,completed,3,less_conv,1,slightly_prob,priority,0
876,usual,less_proper,complete,1,convenient,1,slightly_prob,recommended,0
9084,great_pret,proper,incomplete,1,convenient,1,slightly_prob,recommended,0
6565,pretentious,improper,incomplete,2,less_conv,1,slightly_prob,priority,0
9438,great_pret,proper,foster,3,critical,0,problematic,recommended,0
9477,great_pret,proper,foster,more,less_conv,1,nonprob,recommended,0
9025,great_pret,proper,completed,more,convenient,0,problematic,priority,0
10497,great_pret,improper,complete,3,less_conv,0,slightly_prob,recommended,0
1981,usual,improper,completed,1,critical,0,nonprob,priority,0
10033,great_pret,less_proper,incomplete,2,critical,0,problematic,priority,0
4341,pretentious,proper,complete,1,less_conv,0,slightly_prob,recommended,0
12405,great_pret,very_crit,completed,2,critical,0,slightly_prob,recommended,0
8145,pretentious,very_crit,completed,3,critical,1,nonprob,recommended,0
8508,pretentious,very_crit,foster,2,less_conv,1,slightly_prob,recommended,0
6435,pretentious,improper,completed,more,convenient,1,nonprob,recommended,0
11475,great_pret,critical,completed,1,less_conv,1,nonprob,recommended,0
397,usual,proper,completed,more,less_conv,0,nonprob,priority,0
8358,pretentious,very_crit,incomplete,3,critical,0,problematic,recommended,0
1174,usual,less_proper,completed,2,critical,0,slightly_prob,priority,0
11841,great_pret,critical,incomplete,more,convenient,1,problematic,recommended,0
1969,usual,improper,completed,1,less_conv,0,problematic,priority,0
709,usual,proper,foster,2,convenient,0,problematic,priority,0
6675,pretentious,improper,incomplete,more,less_conv,1,problematic,recommended,0
11053,great_pret,improper,foster,1,critical,0,nonprob,priority,0
4723,pretentious,proper,completed,more,less_conv,0,problematic,priority,0
5350,pretentious,less_proper,complete,more,convenient,0,slightly_prob,priority,0
5665,pretentious,less_proper,incomplete,1,critical,1,slightly_prob,priority,0
10116,great_pret,less_proper,incomplete,more,less_conv,0,nonprob,recommended,0
6493,pretentious,improper,incomplete,1,convenient,1,slightly_prob,priority,0
4548,pretentious,proper,completed,1,convenient,1,slightly_prob,recommended,0
3559,usual,very_crit,complete,2,critical,1,slightly_prob,priority,0
5934,pretentious,less_proper,foster,2,critical,1,slightly_prob,recommended,0
6559,pretentious,improper,incomplete,2,less_conv,0,problematic,priority,0
6994,pretentious,critical,complete,2,less_conv,1,nonprob,priority,0
12289,great_pret,very_crit,complete,more,less_conv,1,slightly_prob,priority,0
2427,usual,improper,foster,1,critical,1,problematic,recommended,0
6355,pretentious,improper,completed,2,critical,0,nonprob,priority,0
7417,pretentious,critical,incomplete,2,less_conv,0,nonprob,priority,0
202,usual,proper,complete,more,critical,0,slightly_prob,priority,0
8731,great_pret,proper,complete,2,critical,0,nonprob,priority,0
1558,usual,less_proper,foster,1,critical,1,nonprob,priority,0
6618,pretentious,improper,incomplete,3,less_conv,1,slightly_prob,recommended,0
9670,great_pret,less_proper,complete,more,convenient,0,slightly_prob,priority,0
11550,great_pret,critical,completed,2,critical,1,slightly_prob,recommended,0
9808,great_pret,less_proper,completed,2,less_conv,1,problematic,priority,0
8859,great_pret,proper,completed,1,convenient,0,slightly_prob,recommended,0
2178,usual,improper,incomplete,1,less_conv,0,nonprob,recommended,0
8335,pretentious,very_crit,incomplete,3,less_conv,0,nonprob,priority,0
7650,pretentious,critical,foster,2,critical,0,nonprob,recommended,0
7846,pretentious,very_crit,complete,2,convenient,1,problematic,priority,0
9970,great_pret,less_proper,incomplete,1,less_conv,1,problematic,priority,0
1822,usual,improper,complete,2,critical,0,slightly_prob,priority,0
8503,pretentious,very_crit,foster,2,less_conv,0,problematic,priority,0
8848,great_pret,proper,complete,more,critical,1,nonprob,priority,0
3618,usual,very_crit,complete,more,convenient,0,nonprob,recommended,0
1942,usual,improper,complete,more,critical,1,problematic,priority,0
7036,pretentious,critical,complete,3,convenient,1,problematic,priority,0
5383,pretentious,less_proper,complete,more,critical,0,nonprob,priority,0
3009,usual,critical,completed,more,critical,0,slightly_prob,recommended,0
9757,great_pret,less_proper,completed,1,critical,0,nonprob,priority,0
736,usual,proper,foster,2,less_conv,1,problematic,priority,0
12646,great_pret,very_crit,incomplete,3,convenient,1,nonprob,priority,0
4059,usual,very_crit,incomplete,more,convenient,1,nonprob,recommended,0
132,usual,proper,complete,3,less_conv,0,problematic,recommended,0
11395,great_pret,critical,complete,more,convenient,0,nonprob,priority,0
11733,great_pret,critical,incomplete,2,convenient,1,problematic,recommended,0
12601,great_pret,very_crit,incomplete,2,less_conv,0,nonprob,priority,0
12187,great_pret,very_crit,complete,2,critical,0,nonprob,priority,0
10902,great_pret,improper,incomplete,2,critical,1,slightly_prob,recommended,0
1218,usual,less_proper,completed,3,less_conv,1,slightly_prob,recommended,0
9573,great_pret,less_proper,complete,2,convenient,1,problematic,recommended,0
1584,usual,less_proper,foster,2,less_conv,0,nonprob,recommended,0
445,usual,proper,incomplete,1,convenient,1,slightly_prob,priority,0
4773,pretentious,proper,incomplete,1,less_conv,0,slightly_prob,recommended,0
1678,usual,less_proper,foster,more,convenient,0,slightly_prob,priority,0
6121,pretentious,improper,complete,2,less_conv,0,nonprob,priority,0
10095,great_pret,less_proper,incomplete,3,critical,1,problematic,recommended,0
6630,pretentious,improper,incomplete,3,critical,0,problematic,recommended,0
5421,pretentious,less_proper,completed,1,less_conv,0,slightly_prob,recommended,0
10257,great_pret,less_proper,foster,2,critical,1,problematic,recommended,0
5245,pretentious,less_proper,complete,2,convenient,0,problematic,priority,0
1813,usual,improper,complete,2,less_conv,1,slightly_prob,priority,0
12226,great_pret,very_crit,complete,3,less_conv,0,slightly_prob,priority,0
5661,pretentious,less_proper,incomplete,1,critical,1,nonprob,recommended,0
4894,pretentious,proper,incomplete,3,less_conv,1,problematic,priority,0
1551,usual,less_proper,foster,1,critical,0,slightly_prob,recommended,0
5730,pretentious,less_proper,incomplete,3,convenient,0,problematic,recommended,0
10983,great_pret,improper,incomplete,more,less_conv,0,slightly_prob,recommended,0
6787,pretentious,improper,foster,2,critical,0,nonprob,priority,0
9073,great_pret,proper,incomplete,1,convenient,0,nonprob,priority,0
12561,great_pret,very_crit,incomplete,1,less_conv,1,problematic,recommended,0
6220,pretentious,improper,complete,more,convenient,1,nonprob,priority,0
2035,usual,improper,completed,2,critical,0,nonprob,priority,0
1573,usual,less_proper,foster,2,convenient,0,problematic,priority,0
9019,great_pret,proper,completed,more,convenient,0,nonprob,priority,0
454,usual,proper,incomplete,1,less_conv,0,slightly_prob,priority,0
4719,pretentious,proper,completed,more,less_conv,0,slightly_prob,recommended,0
6352,pretentious,improper,completed,2,less_conv,1,problematic,priority,0
10945,great_pret,improper,incomplete,3,critical,0,nonprob,priority,0
1126,usual,less_proper,completed,1,critical,1,nonprob,priority,0
1888,usual,improper,complete,3,critical,1,problematic,priority,0
8761,great_pret,proper,complete,3,convenient,1,slightly_prob,priority,0
10078,great_pret,less_proper,incomplete,3,less_conv,1,problematic,priority,0
144,usual,proper,complete,3,critical,0,nonprob,recommended,0
6187,pretentious,improper,complete,3,less_conv,1,slightly_prob,priority,0
252,usual,proper,completed,1,critical,0,nonprob,recommended,0
7147,pretentious,critical,completed,1,less_conv,0,nonprob,priority,0
10887,great_pret,improper,incomplete,2,less_conv,1,problematic,recommended,0
8989,great_pret,proper,completed,3,less_conv,0,problematic,priority,0
4417,pretentious,proper,complete,2,critical,0,problematic,priority,0
9004,great_pret,proper,completed,3,critical,0,slightly_prob,priority,0
3658,usual,very_crit,complete,more,critical,0,slightly_prob,priority,0
8997,great_pret,proper,completed,3,less_conv,1,problematic,recommended,0
10266,great_pret,less_proper,foster,3,convenient,0,problematic,recommended,0
2154,usual,improper,completed,more,critical,1,slightly_prob,recommended,0
11866,great_pret,critical,incomplete,more,critical,0,slightly_prob,priority,0
