0,1,2,3,4,5
7.47,30.9,23.082299999999996,35.85,-1.82,1
6.16,26.1,16.0776,33.18,-4.72,1
8.83,47.19,41.66877,39.04,4.31,1
4.51,49.49,22.319989999999997,32.58,0.75,0
6.41,21.26,13.62766,37.44,-4.98,1
7.53,47.85,36.03105000000001,31.31,4.04,0
6.7,30.69,20.5623,30.27,3.85,0
8.51,31.67,26.95117,34.5,-4.71,0
7.92,21.64,17.13888,38.47,-3.27,1
1.42,47.85,6.794700000000001,33.59,2.87,1
9.37,37.46,35.10002,30.6,0.36,1
8.86,49.03,43.44058,39.51,0.44,1
7.19,36.53,26.26507,39.26,-1.06,0
7.47,45.38,33.89886,33.42,2.06,1
6.84,45.47,31.10148,35.71,2.77,1
9.99,25.28,25.25472,38.49,-2.95,1
0.4,25.37,1.0148000000000001,36.08,-2.5,1
4.88,48.08,23.46304,34.67,3.38,0
8.54,33.34,28.47236,34.77,-3.75,0
3.97,24.73,9.81781,39.47,-0.56,0
4.53,32.54,14.740620000000002,30.59,1.8,0
6.4,22.97,14.700800000000001,36.58,-4.22,1
7.74,31.77,24.58998,32.06,-4.24,0
1.88,31.32,5.88816,37.24,-3.28,1
7.56,24.42,18.46152,30.05,-0.51,1
8.26,27.64,22.83064,34.51,-2.72,0
0.74,36.61,2.70914,37.38,-1.71,0
7.74,25.13,19.45062,30.84,-1.64,1
6.85,45.47,31.146949999999997,39.91,0.79,0
1.44,49.41,7.115039999999999,36.76,4.58,1
5.58,41.11,22.93938,38.64,3.08,1
6.69,49.59,33.17571,30.77,3.74,0
9.79,23.7,23.202299999999997,32.53,-0.38,0
9.03,40.26,36.35477999999999,37.58,3.05,1
8.32,37.98,31.599359999999997,35.71,0.44,0
5.44,23.49,12.77856,32.56,-3.32,1
7.85,29.83,23.416549999999997,36.44,-2.13,1
9.16,21.32,19.52912,34.08,-4.66,1
9.29,48.97,45.493129999999994,39.82,1.19,1
3.62,21.6,7.8192,39.76,-0.5,0
6.32,49.32,31.17024,30.96,2.24,1
0.68,40.42,2.7485600000000003,30.8,0.97,0
9.1,23.59,21.4669,35.65,-3.85,1
8.7,38.29,33.3123,36.41,3.83,1
4.25,48.22,20.4935,34.86,4.74,0
1.98,34.13,6.757740000000001,32.74,1.75,0
2.99,40.37,12.07063,36.41,2.47,0
2.02,27.96,5.64792,31.99,-4.86,0
8.69,46.13,40.08697,36.34,3.05,1
0.37,32.0,1.184,39.91,-3.66,1
6.29,48.76,30.67004,37.65,2.26,1
7.22,40.56,29.28432,37.88,3.12,1
1.71,24.39,4.17069,32.18,-1.08,0
5.58,20.75,11.5785,33.87,-3.34,1
5.02,20.57,10.326139999999999,35.44,-1.2,1
6.41,27.06,17.34546,35.01,-0.01,1
2.95,21.59,6.36905,34.94,-1.22,0
0.34,41.65,1.4161000000000001,39.61,0.49,0
4.84,24.74,11.97416,34.7,-3.61,1
7.72,42.52,32.82544,38.01,1.24,1
8.56,26.23,22.45288,36.43,-3.6,1
0.09,22.45,0.20204999999999998,39.33,-1.8,0
4.6,43.9,20.193999999999996,30.09,0.79,0
3.46,48.87,16.909019999999998,35.26,0.71,0
2.13,49.66,10.57758,34.37,2.75,0
4.0,29.82,11.928,35.78,-3.06,0
6.14,29.16,17.904239999999998,35.11,-4.33,1
3.16,35.61,11.25276,30.01,2.39,0
6.45,37.86,24.4197,34.97,1.06,1
1.89,33.02,6.24078,31.04,0.02,0
5.67,20.26,11.48742,34.69,-4.06,1
1.11,36.57,4.05927,37.99,-2.8,0
6.56,35.26,23.130559999999996,32.19,1.45,1
6.91,25.51,17.62741,36.98,-4.88,1
8.49,37.68,31.990320000000004,33.67,0.94,1
8.18,26.09,21.34162,33.69,-3.5,0
3.44,47.49,16.33656,35.33,1.2,0
4.46,29.57,13.188220000000001,38.49,-0.83,0
9.64,27.97,26.96308,32.92,-2.77,0
3.23,37.11,11.986529999999998,31.17,2.69,0
5.28,46.95,24.7896,30.17,4.42,1
8.16,25.78,21.03648,36.15,-1.53,1
8.63,49.79,42.96877,38.37,1.39,1
3.84,26.71,10.25664,34.35,-0.13,0
2.55,42.24,10.7712,38.65,4.92,0
0.9,36.99,3.3291000000000004,30.87,3.26,1
5.06,25.42,12.86252,39.63,-0.66,1
5.65,49.43,27.927950000000003,31.91,1.03,1
1.91,30.56,5.8369599999999995,34.7,-0.36,0
8.07,38.39,30.98073,33.1,4.96,1
7.93,27.33,21.672689999999996,38.15,-0.97,1
3.58,43.13,15.440540000000002,38.83,3.56,0
5.47,38.86,21.25642,38.79,1.11,0
6.99,23.84,16.664160000000003,38.31,-2.35,1
1.92,37.91,7.278719999999998,30.14,0.29,0
6.44,39.92,25.70848,34.04,4.3,1
4.48,24.06,10.778880000000001,39.83,-2.38,0
1.52,30.49,4.63448,31.18,-1.74,0
1.63,26.42,4.3064599999999995,38.57,-3.64,1
7.5,21.46,16.095000000000002,37.36,-2.39,1
4.6,45.93,21.1278,35.46,2.65,0
7.51,39.36,29.559359999999998,35.89,4.41,1
8.38,37.18,31.156840000000006,31.22,0.53,1
5.61,24.43,13.70523,35.13,-2.69,1
1.06,49.06,5.200360000000001,30.29,2.63,1
2.33,32.05,7.467649999999999,30.22,0.54,0
9.37,48.36,45.31331999999999,37.82,1.28,1
6.81,41.58,28.315979999999996,32.02,4.05,1
6.76,32.51,21.97676,39.14,-2.1,1
9.7,23.79,23.076299999999996,39.94,-0.05,1
3.57,20.17,7.20069,30.35,-0.58,0
2.55,46.46,11.8473,32.28,4.94,0
7.92,31.69,25.098480000000002,38.22,-2.34,1
8.72,34.51,30.092720000000003,39.23,-1.86,1
5.62,43.4,24.3908,33.51,2.79,1
0.63,44.46,2.80098,38.79,1.77,0
4.02,41.82,16.811639999999997,31.39,2.96,0
3.83,23.2,8.8856,35.11,-0.55,0
8.19,37.85,30.999149999999997,36.39,0.9,0
8.77,46.79,41.03483,36.81,4.7,1
0.93,44.75,4.16175,31.33,4.59,1
5.29,24.87,13.156229999999999,32.49,-3.28,1
8.05,30.99,24.94695,30.8,4.7,0
8.1,36.01,29.1681,34.11,0.24,1
3.74,29.28,10.95072,33.02,-0.51,0
0.1,35.61,0.35609999999999997,30.72,2.94,1
9.2,27.53,25.327599999999997,31.02,-3.79,0
8.03,41.12,33.01935999999999,34.7,2.95,0
5.03,49.18,24.737540000000003,33.35,1.23,1
4.75,26.11,12.402249999999999,33.04,-0.89,0
7.7,30.63,23.5851,33.9,-1.49,0
6.84,43.52,29.767680000000002,38.82,1.36,0
6.99,36.52,25.527480000000004,37.94,-1.75,0
0.58,48.8,2.8303999999999996,35.01,0.19,0
9.79,27.67,27.088929999999998,30.15,-3.95,0
9.16,39.77,36.429320000000004,33.06,1.82,1
5.03,28.43,14.30029,35.4,-0.73,1
6.14,23.89,14.66846,38.15,-2.84,1
2.11,43.01,9.075109999999999,31.44,2.28,0
0.29,41.11,1.1921899999999999,38.05,1.01,0
7.87,37.48,29.496760000000002,30.06,4.43,1
4.07,29.65,12.06755,31.0,-0.88,0
7.86,43.41,34.120259999999995,36.17,0.64,1
8.72,38.44,33.51968,39.06,-4.24,1
4.32,43.89,18.96048,37.78,4.56,0
7.79,45.2,35.2108,35.92,2.7,1
7.94,33.48,26.583119999999997,39.86,-1.46,1
9.87,26.31,25.967969999999998,30.76,-4.68,0
3.38,23.78,8.03764,36.52,-3.86,0
1.13,45.73,5.167489999999999,36.8,1.08,0
6.09,22.98,13.994819999999999,38.71,-4.59,1
3.12,45.09,14.06808,37.81,1.95,0
9.07,48.73,44.19811,31.06,3.9,0
9.85,25.52,25.1372,34.6,-3.54,0
2.8,30.66,8.5848,33.66,-0.02,0
2.8,48.76,13.6528,31.2,4.94,0
7.67,28.47,21.836489999999998,36.2,-3.28,1
9.05,42.32,38.299600000000005,32.17,3.36,0
8.54,46.1,39.3694,39.54,3.36,1
7.69,24.75,19.03275,33.26,-3.1,1
7.68,21.81,16.75008,39.51,-1.78,1
4.61,32.05,14.775049999999998,38.08,-3.29,0
8.56,38.76,33.17856,30.0,0.73,1
3.44,27.7,9.5288,30.74,-1.54,0
2.19,37.62,8.23878,38.77,-3.56,0
6.02,43.83,26.385659999999994,39.76,0.74,0
4.72,29.05,13.711599999999999,39.75,-4.08,0
4.18,47.18,19.721239999999998,34.89,2.75,0
4.26,29.67,12.63942,30.45,-1.64,0
8.19,40.84,33.44796,34.94,0.33,1
0.1,33.52,0.33520000000000005,30.72,0.62,0
6.31,28.51,17.98981,31.98,-1.18,1
8.24,26.13,21.531119999999998,32.5,-0.49,0
5.22,38.09,19.88298,30.78,3.73,1
6.89,43.73,30.129969999999997,34.64,1.31,1
0.2,39.89,0.7978000000000001,39.52,2.4,1
6.59,46.55,30.67645,35.73,2.55,1
9.48,28.72,27.22656,32.45,-1.89,0
4.64,30.34,14.077759999999998,38.26,-0.03,0
0.46,27.36,1.25856,33.12,-2.53,0
7.39,23.65,17.477349999999998,31.58,-3.08,1
6.66,38.65,25.7409,38.57,4.54,1
5.73,39.37,22.55901,38.72,0.01,0
2.63,33.55,8.823649999999999,34.99,-1.83,1
0.65,45.9,2.9835000000000003,34.92,1.46,0
4.03,38.07,15.34221,30.82,0.95,0
3.83,40.92,15.672360000000001,32.39,1.69,0
7.62,24.7,18.8214,35.65,-4.23,1
0.17,22.13,0.37621000000000004,30.91,-0.73,0
7.15,48.45,34.64175,36.55,1.97,1
1.55,30.05,4.65775,34.0,-0.81,0
2.56,29.18,7.47008,31.72,-0.28,0
3.57,48.39,17.27523,31.07,0.78,0
6.73,32.8,22.0744,32.48,1.39,0
6.82,31.2,21.278399999999998,37.21,-4.66,1
3.62,26.54,9.607479999999999,35.63,-2.74,0
5.96,26.83,15.990679999999998,32.38,-0.14,1
3.47,21.13,7.33211,35.71,-0.32,0
8.64,47.34,40.90176000000001,34.78,4.82,0
9.9,29.87,29.5713,38.4,-4.8,1
6.44,35.32,22.74608,32.29,4.24,1
4.48,42.3,18.950400000000002,33.04,3.14,0
2.47,33.71,8.32637,39.09,-2.31,0
5.4,32.97,17.803800000000003,39.84,-1.14,1
4.12,40.61,16.73132,31.89,4.24,0
1.54,28.31,4.35974,30.74,-0.93,0
5.97,34.74,20.73978,30.37,0.64,0
5.97,31.76,18.960720000000002,37.45,-1.36,1
7.29,23.93,17.44497,38.01,-2.84,1
1.75,31.0,5.425,35.04,-4.2,1
9.76,34.02,33.203520000000005,31.19,3.85,0
8.41,47.56,39.99796,36.01,2.76,1
1.95,40.28,7.8546000000000005,33.55,3.21,1
6.08,44.31,26.94048,34.12,0.48,1
2.35,20.96,4.925600000000001,38.15,-4.22,1
9.67,48.84,47.22828,32.5,0.71,1
1.86,33.37,6.20682,35.37,-0.11,0
7.95,27.34,21.735300000000002,38.54,-0.9,1
3.6,35.89,12.9204,39.67,-4.76,0
3.59,25.96,9.31964,32.86,-4.3,1
2.09,46.43,9.703869999999998,36.2,3.93,1
6.55,35.63,23.337650000000004,30.14,0.01,1
9.09,33.87,30.787829999999996,30.88,3.43,0
1.67,38.44,6.419479999999998,30.81,0.3,0
3.68,49.67,18.278560000000002,34.66,2.05,0
8.92,36.3,32.379599999999996,32.13,4.96,0
5.34,23.14,12.35676,31.9,-3.02,1
6.93,32.32,22.397759999999998,39.66,-4.35,1
2.37,21.46,5.08602,38.0,-4.13,1
3.59,34.31,12.31729,34.71,-4.65,1
5.67,26.82,15.20694,38.59,-3.09,1
7.96,29.69,23.63324,30.32,-1.76,0
9.13,32.2,29.398600000000005,33.78,-3.98,0
8.12,33.34,27.07208,32.98,0.65,0
6.7,38.36,25.7012,33.87,2.2,1
7.46,45.97,34.29362,37.66,3.49,1
9.69,39.87,38.634029999999996,34.07,0.84,1
6.07,37.44,22.72608,37.13,3.34,1
5.58,47.23,26.354339999999997,33.88,3.89,1
0.73,36.85,2.6900500000000003,39.43,-3.59,0
6.06,27.33,16.56198,35.19,-3.26,1
4.14,25.01,10.35414,33.1,-4.07,1
7.69,32.85,25.261650000000003,35.38,-3.66,1
8.24,21.99,18.11976,30.61,-2.21,1
1.7,28.66,4.8722,39.56,-4.37,1
9.79,40.81,39.95299,37.16,0.75,1
5.2,36.7,19.084000000000003,38.32,-2.2,0
7.36,32.35,23.809600000000003,34.17,-3.28,0
2.42,22.64,5.47888,37.47,-3.09,1
2.84,34.57,9.817879999999999,35.96,-4.64,0
8.52,36.34,30.96168,31.89,1.55,1
8.74,47.94,41.899559999999994,35.22,4.51,1
9.16,49.93,45.73588,34.17,3.31,0
2.39,28.91,6.909490000000001,37.02,-4.62,1
6.04,24.67,14.90068,32.11,-3.61,1
0.13,40.55,0.52715,36.03,0.41,0
9.06,36.73,33.27738,33.28,1.37,1
9.4,42.9,40.326,39.48,1.88,1
3.59,35.62,12.787579999999998,33.29,3.96,0
2.74,21.71,5.94854,38.01,-3.53,1
2.06,41.88,8.62728,31.11,4.03,1
9.18,37.2,34.14960000000001,33.72,3.27,0
2.0,20.42,4.0840000000000005,30.38,-4.11,0
7.53,43.17,32.50701,35.9,1.21,1
2.44,33.48,8.16912,31.29,3.43,0
9.07,35.91,32.57037,33.61,1.32,1
5.87,27.64,16.22468,30.52,-1.4,1
9.77,36.75,35.90474999999999,32.44,4.19,0
1.12,26.21,2.9355200000000004,32.05,-3.43,0
4.74,32.33,15.32442,33.46,-0.74,0
4.6,23.21,10.676599999999999,35.06,-3.51,0
0.96,49.1,4.7136000000000005,31.49,0.45,0
5.38,32.74,17.61412,33.42,-0.1,1
2.32,36.22,8.403039999999999,31.13,0.17,0
5.74,46.31,26.581940000000003,31.73,3.37,1
9.83,29.97,29.46051,39.82,-4.24,1
3.02,21.92,6.619840000000001,37.99,-4.52,1
2.89,20.84,6.02276,39.27,-1.17,0
8.28,29.54,24.45912,35.18,-2.15,1
1.12,29.71,3.3275200000000007,34.07,-2.49,0
3.34,38.75,12.942499999999999,35.38,2.0,0
4.73,30.04,14.20892,34.33,-4.01,1
8.67,35.31,30.61377,32.73,4.45,1
7.31,37.84,27.661040000000003,34.93,4.93,1
9.48,23.3,22.0884,39.39,-0.96,1
0.76,29.12,2.21312,38.13,-2.84,1
8.59,44.53,38.25127,39.78,2.59,1
2.04,20.33,4.14732,31.69,-3.13,0
6.3,31.18,19.6434,32.11,-4.75,1
6.02,28.24,17.00048,38.31,-3.55,1
2.04,32.97,6.725879999999999,38.29,-3.29,1
2.43,45.16,10.97388,35.61,4.09,0
1.73,48.43,8.37839,36.21,4.66,1
4.85,39.75,19.27875,38.36,3.34,0
3.71,21.67,8.039570000000001,37.74,-2.68,0
2.37,43.13,10.221810000000001,34.99,2.91,0
6.11,41.88,25.588680000000004,38.49,0.29,0
8.16,39.75,32.436,37.26,1.59,1
3.05,33.49,10.21445,35.15,-1.73,0
5.74,22.56,12.94944,36.38,-2.23,1
4.38,24.67,10.80546,35.65,-3.82,0
9.6,46.71,44.8416,32.48,1.71,1
7.23,22.17,16.028910000000003,38.81,-1.95,1
1.46,34.14,4.98444,35.6,-0.55,0
5.02,46.53,23.35806,31.18,3.34,1
7.74,44.1,34.1334,39.84,3.07,1
6.84,45.37,31.033079999999995,38.78,2.97,1
4.89,47.56,23.25684,38.11,0.86,0
7.84,44.82,35.13888,30.59,4.13,0
9.0,38.08,34.272,36.19,3.11,1
8.14,32.26,26.25964,31.5,3.2,0
2.94,30.5,8.967,30.91,-4.46,1
0.03,34.38,0.10314000000000001,33.22,2.06,0
7.73,20.29,15.68417,36.04,-0.47,1
7.08,26.29,18.613319999999998,37.43,-0.25,1
6.18,26.74,16.52532,32.33,-1.16,1
1.99,48.06,9.56394,38.7,0.52,0
0.53,45.42,2.40726,33.44,4.39,1
4.16,26.93,11.20288,38.32,-3.67,0
3.39,46.33,15.705869999999999,35.55,0.35,0
9.32,26.75,24.931,31.77,-1.84,0
7.77,41.97,32.61069,36.78,3.12,1
5.06,41.16,20.826959999999996,37.52,3.08,1
6.07,29.62,17.97934,32.41,-4.14,1
8.47,29.74,25.189780000000003,31.35,-0.1,0
6.47,43.67,28.254489999999997,33.57,3.22,1
1.17,39.72,4.647239999999999,30.57,4.77,1
8.74,48.39,42.292860000000005,39.66,2.93,1
7.9,30.93,24.4347,38.53,-2.25,1
6.53,35.81,23.383930000000003,32.97,2.37,1
2.86,42.8,12.240799999999998,36.54,2.11,0
1.42,40.97,5.81774,33.85,3.06,1
9.92,42.41,42.070719999999994,34.69,3.47,0
5.81,44.98,26.133379999999995,36.52,0.88,0
8.46,40.81,34.52526,30.18,1.93,1
7.97,27.66,22.04502,39.52,-1.28,1
5.62,43.62,24.51444,32.7,0.79,1
9.37,34.56,32.38272,37.67,-2.92,1
2.04,36.2,7.384800000000001,31.62,0.4,0
8.91,42.67,38.01897,39.84,4.14,1
7.87,41.3,32.5031,31.5,1.05,1
7.88,49.92,39.33696,34.8,3.39,0
4.38,47.62,20.85756,37.61,0.94,0
3.61,29.03,10.47983,39.5,-0.7,0
1.01,21.21,2.14221,38.23,-1.16,0
3.55,37.91,13.458049999999997,37.2,3.53,0
4.42,23.8,10.5196,36.13,-2.0,0
4.31,33.34,14.36954,35.88,-1.41,0
4.93,26.12,12.87716,30.62,-3.94,1
0.44,48.37,2.1282799999999997,36.52,4.21,1
0.3,39.6,1.1880000000000002,31.73,3.25,1
6.95,47.63,33.102850000000004,34.4,0.65,1
0.1,45.54,0.4554,36.77,3.83,1
6.67,42.29,28.20743,34.27,0.36,1
7.67,41.19,31.59273,31.46,0.27,1
6.71,36.75,24.65925,35.96,4.21,1
6.74,31.46,21.20404,33.01,-2.18,0
1.04,20.94,2.17776,32.39,-3.12,0
7.43,35.2,26.1536,33.73,4.1,1
1.49,30.61,4.56089,30.43,4.64,0
5.05,34.6,17.473,35.53,-1.13,1
2.18,34.5,7.521000000000001,31.61,4.89,0
3.87,39.14,15.14718,39.28,-0.7,0
4.82,42.77,20.615140000000004,30.86,1.42,0
9.04,45.04,40.716159999999995,30.04,2.05,1
1.94,26.01,5.04594,32.5,-2.5,0
3.33,28.2,9.390600000000001,37.88,-4.15,0
8.8,41.77,36.75760000000001,35.42,0.9,1
8.75,37.77,33.04875,37.54,3.16,1
1.47,41.52,6.103440000000001,32.12,0.75,0
8.31,46.31,38.483610000000006,36.98,2.27,1
3.64,45.1,16.416400000000003,38.11,4.84,0
2.33,42.42,9.883860000000002,33.75,3.41,1
1.72,21.52,3.7014400000000003,32.39,-2.41,0
1.74,28.58,4.97292,30.95,-4.74,0
9.31,21.06,19.60686,38.27,-2.27,1
1.84,32.9,6.0536,34.57,-1.56,0
4.94,21.01,10.378940000000002,38.53,-0.18,0
8.34,46.47,38.75598,31.49,0.6,1
5.75,41.28,23.736,37.88,2.76,1
9.23,31.76,29.314480000000003,35.75,-0.27,1
3.17,46.96,14.886320000000001,37.78,4.4,0
2.01,32.4,6.5123999999999995,37.56,-2.29,0
0.44,27.38,1.20472,37.76,-4.86,1
1.59,31.23,4.9655700000000005,33.04,-2.54,0
5.13,47.09,24.15717,38.56,4.5,1
2.1,36.97,7.7637,31.68,1.09,0
5.5,27.26,14.993,35.43,-1.71,1
7.56,48.03,36.31068,30.45,0.18,1
1.87,33.57,6.277590000000001,32.16,4.75,0
2.51,22.84,5.7328399999999995,37.35,-4.36,1
1.95,47.91,9.34245,31.93,0.55,0
4.48,24.04,10.76992,38.06,-0.26,0
6.98,45.56,31.80088,34.86,2.39,1
1.47,22.3,3.2781,33.12,-3.97,0
1.28,46.75,5.984,34.13,3.24,1
0.6,33.87,2.0322,39.95,-3.92,1
0.24,42.97,1.03128,39.73,1.45,0
9.27,26.02,24.12054,34.64,-3.18,0
5.92,33.27,19.69584,34.1,-3.44,1
6.29,48.36,30.418439999999997,38.56,2.58,1
5.45,26.07,14.20815,33.23,-4.21,1
4.6,34.57,15.902199999999999,36.62,-0.83,0
1.4,27.97,3.9157999999999995,35.17,-2.24,0
9.59,33.01,31.65659,36.25,-4.2,1
3.95,41.17,16.262150000000002,35.68,1.26,0
4.36,30.72,13.39392,39.14,-1.28,0
9.26,28.2,26.1132,37.75,-3.49,1
2.29,21.06,4.82274,36.9,-2.3,0
1.79,49.05,8.77995,34.27,3.31,1
8.0,27.16,21.728,37.27,-2.88,1
1.31,27.23,3.56713,35.13,-1.97,0
3.21,40.42,12.97482,31.26,3.02,0
3.84,44.09,16.93056,37.67,3.51,0
1.33,45.13,6.00229,30.35,0.04,0
4.96,38.91,19.29936,37.99,0.44,0
7.2,39.01,28.087200000000003,37.47,3.56,1
4.5,27.82,12.519,31.81,-0.86,0
0.04,21.59,0.08636,30.3,-1.15,0
5.65,41.9,23.6735,33.94,3.69,1
4.6,33.91,15.598599999999996,35.93,-1.35,0
9.74,24.68,24.038320000000002,32.28,-1.2,0
1.45,24.19,3.5075499999999997,31.99,-3.91,0
0.61,40.56,2.4741600000000004,38.22,0.47,0
8.82,27.38,24.149160000000002,30.96,-3.64,0
8.19,48.26,39.52494,39.83,1.09,1
4.95,29.18,14.4441,32.87,-1.81,1
6.1,31.34,19.117399999999996,38.3,-2.69,1
1.44,45.62,6.569279999999999,33.26,0.56,0
5.75,24.93,14.33475,32.12,-1.35,1
2.82,23.28,6.564959999999999,30.56,-2.48,0
9.18,45.5,41.769,39.0,1.99,1
8.42,42.39,35.69238,31.56,2.17,1
6.96,34.18,23.789279999999998,34.02,4.9,0
9.55,39.88,38.08540000000001,32.44,3.79,0
2.02,26.61,5.3752200000000006,30.49,-4.79,0
6.05,34.09,20.624450000000003,31.04,0.73,0
9.52,45.51,43.32552,39.19,4.65,1
1.37,44.51,6.09787,38.13,2.32,1
6.98,31.29,21.84042,37.66,-1.01,1
1.29,43.0,5.547,38.18,3.22,1
2.76,22.35,6.1686,35.95,-1.83,0
6.15,21.0,12.915000000000001,39.54,-4.24,1
3.48,44.09,15.34332,33.93,0.04,0
1.25,48.64,6.08,32.04,2.35,0
0.39,45.42,1.7713800000000002,31.46,4.88,1
3.11,39.59,12.31249,38.44,2.81,0
8.18,46.62,38.13516,30.73,4.76,0
8.12,21.7,17.620399999999997,31.58,-1.88,1
5.07,41.16,20.868119999999998,35.42,3.43,1
9.12,46.12,42.06143999999999,32.7,4.25,0
1.64,27.97,4.587079999999999,38.9,-4.89,1
5.32,20.43,10.86876,35.55,-0.93,1
3.02,48.76,14.72552,37.86,1.67,0
4.97,26.07,12.956790000000002,34.93,-2.19,1
7.12,43.66,31.085919999999998,35.81,0.21,0
5.26,25.53,13.42878,34.53,-1.01,1
9.01,30.28,27.282280000000004,31.8,-0.83,0
6.19,45.39,28.096410000000002,33.22,3.33,1
2.76,37.52,10.35552,30.15,4.26,0
2.73,43.62,11.90826,36.16,1.31,0
1.42,24.43,3.46906,33.62,-3.3,0
0.84,46.59,3.9135600000000004,31.58,1.08,0
5.53,42.61,23.56333,37.91,3.68,1
7.39,20.14,14.88346,36.28,-3.36,1
3.92,22.67,8.88664,31.28,-3.92,1
1.42,27.11,3.8496199999999994,39.86,-0.84,0
7.62,47.42,36.134040000000006,37.04,3.58,1
9.46,47.1,44.5566,39.9,0.45,1
3.38,31.14,10.525319999999999,30.39,3.34,0
4.64,49.2,22.8288,38.77,3.4,0
8.91,20.44,18.212040000000002,37.76,-0.47,1
3.0,22.4,6.719999999999999,37.08,-4.83,1
1.26,23.89,3.0101400000000003,31.24,-3.74,0
3.01,26.05,7.84105,39.47,-0.94,0
5.62,36.99,20.78838,39.7,-0.58,0
1.56,48.88,7.625280000000001,36.96,1.45,0
1.67,46.56,7.77552,34.81,4.14,1
8.6,45.55,39.172999999999995,30.33,1.94,1
9.98,49.87,49.77026,34.38,3.29,0
0.8,31.11,2.4888000000000003,35.87,-3.91,1
7.02,28.56,20.04912,34.42,-3.88,0
0.19,39.88,0.7577200000000001,33.08,3.91,1
0.8,49.78,3.9824000000000006,34.15,3.48,1
7.46,24.66,18.39636,36.19,-1.3,1
9.41,23.11,21.74651,35.06,-3.12,1
4.91,42.78,21.00498,38.0,4.72,0
3.65,35.11,12.81515,39.94,-1.98,0
8.37,40.34,33.76458,37.91,0.5,1
7.07,47.73,33.74511,38.09,1.51,1
3.27,24.98,8.16846,38.41,-3.71,0
4.42,36.67,16.20814,32.16,0.46,0
8.8,20.27,17.837600000000002,33.5,-1.37,1
6.27,27.49,17.23623,38.52,-4.49,1
1.28,33.06,4.23168,33.47,-4.21,0
7.34,35.47,26.034979999999997,37.79,-0.96,0
3.09,49.24,15.215160000000001,31.55,2.03,0
6.15,40.01,24.60615,38.62,3.33,1
3.09,43.93,13.574369999999998,37.27,1.95,0
7.87,37.29,29.347230000000003,33.11,2.79,1
0.78,37.73,2.9429399999999997,30.06,1.12,0
1.2,23.35,2.802,32.88,-2.54,0
9.36,42.31,39.60216,38.88,2.6,1
7.61,29.73,22.62453,38.86,-1.54,1
7.28,31.51,22.939280000000004,33.56,-3.21,0
7.2,43.06,31.003200000000003,38.35,0.42,0
5.67,33.35,18.90945,38.63,-0.84,1
5.56,34.64,19.25984,30.84,2.26,1
0.78,43.61,3.40158,33.54,0.76,0
4.03,29.68,11.96104,32.11,-2.63,1
9.17,47.35,43.41995,32.99,1.4,1
8.66,26.48,22.93168,38.61,-2.83,1
4.49,36.9,16.5681,30.73,4.78,0
9.45,48.1,45.454499999999996,33.98,0.49,1
9.33,33.11,30.89163,39.63,-0.3,1
0.87,43.7,3.8019000000000007,39.73,1.37,0
1.01,49.68,5.01768,33.68,3.61,1
9.81,24.14,23.681340000000002,33.43,-0.91,0
2.32,34.9,8.096799999999998,39.32,-0.12,0
4.6,20.87,9.6002,38.54,-4.7,0
5.18,44.98,23.299639999999997,37.94,3.82,1
6.95,38.94,27.063299999999998,30.4,1.38,1
9.37,39.27,36.79599,36.87,1.13,1
6.02,23.01,13.85202,31.62,-2.95,1
7.88,33.46,26.366480000000003,39.88,-0.02,1
8.94,28.9,25.836599999999997,39.9,-1.48,1
1.94,42.32,8.21008,35.69,0.79,0
7.15,23.38,16.7167,35.08,-4.08,1
0.04,40.21,0.16084,33.71,4.22,1
0.48,34.21,1.64208,30.68,2.06,0
1.98,47.43,9.39114,39.2,3.88,1
8.35,28.55,23.83925,34.02,-1.17,0
3.22,34.86,11.224920000000001,39.1,-0.21,0
8.18,21.86,17.88148,38.69,-1.43,1
9.95,39.15,38.954249999999995,30.8,3.96,0
3.06,20.56,6.291359999999999,30.29,-1.71,0
3.93,32.22,12.66246,36.24,-1.53,0
7.87,33.06,26.018220000000003,31.26,3.48,0
7.83,36.55,28.618649999999995,30.23,1.09,1
4.71,40.31,18.98601,37.55,0.67,0
6.45,25.84,16.666800000000002,35.33,-4.68,1
8.37,35.97,30.10689,35.19,0.97,0
0.93,45.09,4.193370000000001,34.3,0.01,0
9.59,31.19,29.91121,33.51,-0.54,0
6.29,24.23,15.24067,35.56,-1.88,1
0.44,31.91,1.40404,39.22,-2.84,1
7.97,43.5,34.6695,37.92,0.72,1
0.21,22.03,0.46263,35.0,-0.31,0
9.74,37.52,36.54448000000001,31.42,1.39,1
6.66,44.7,29.7702,32.85,4.67,1
8.9,27.03,24.0567,38.18,-4.41,1
3.15,26.65,8.394749999999998,30.73,-4.36,1
8.32,43.65,36.3168,38.32,4.54,1
5.19,39.35,20.42265,39.14,3.69,1
8.56,28.98,24.80688,39.54,-1.01,1
1.05,41.34,4.3407,33.64,3.66,1
5.9,20.56,12.1304,37.3,-3.92,1
7.44,46.39,34.514160000000004,35.58,3.64,1
5.69,30.53,17.371570000000002,33.95,-4.85,1
2.25,37.71,8.48475,32.83,4.1,1
3.35,34.43,11.53405,39.04,-4.33,0
7.92,43.59,34.52328,34.72,2.69,0
9.27,35.63,33.02901,37.52,-4.76,1
1.47,42.51,6.24897,32.13,4.35,1
3.76,23.37,8.78712,35.98,-2.43,0
